TABLE_NAME,COLUMN_NAME
WWS_KMS_BUCHSATZEL1,LIEFERANTNR
WWS_KMS_BUCHSATZEL1,ELIEFSCHNR
WWS_KMS_BUCHSATZEL1,GEPLLIEFDATUM
WWS_KMS_BUCHSATZEL1,ERSTELLTAM
WWS_KMS_BUCHSATZEL1,ERSTELLTDURCH
WWS_KMS_BUCHSATZEL1,ISINWORK
WWS_KMS_BUCHSATZEL1,TRFIELD
WWS_KMS_BUCHSATZEL1,REPL_ID
WWS_KMS_BUCHSATZEL1,REPL_DATABASE
WWS_KMS_BUCHSATZEL1,LIEFLIEFSCHNR
WWS_KMS_BUCHSATZEL1,LAGER
WWS_KMS_BUCHSATZEL1,LIEFDATUM
WWS_KMS_BUCHSATZEL2,ID
WWS_KMS_BUCHSATZEL2,DBID
WWS_KMS_BUCHSATZEL2,BUCHUNGNR
WWS_KMS_BUCHSATZEL2,BESTELLNR
WWS_KMS_BUCHSATZEL2,POSNR
WWS_KMS_BUCHSATZEL2,LFDNR
WWS_KMS_BUCHSATZEL2,ARTIKELNR
WWS_KMS_BUCHSATZEL2,EANCODE
WWS_KMS_BUCHSATZEL2,DESCRIPTION
WWS_KMS_BUCHSATZEL2,MENGE
WWS_KMS_BUCHSATZEL2,GEBINDEMG
WWS_KMS_BUCHSATZEL2,LAGER
WWS_KMS_BUCHSATZEL2,ABTEILUNG
WWS_KMS_BUCHSATZEL2,LAGERFACH
WWS_KMS_BUCHSATZEL2,CHARGENNRLIEF
WWS_KMS_BUCHSATZEL2,ANERKENNUNGNR
WWS_KMS_BUCHSATZEL2,TRFIELD
WWS_KMS_BUCHSATZEL2,REPL_ID
WWS_KMS_BUCHSATZEL2,REPL_DATABASE
WWS_KMS_BUCHSATZEL2,BUCHUNGPOSNR
WWS_KMS_BUCHSATZEL2,MHD
WWS_KMS_BUCHSATZEL2,HERSTELLUNGSDAT
WWS_KMS_BUCHSATZEL2,GEWICHT
WWS_KMS_BUCHSATZEL2,NVEERZEUGEN
WWS_KMS_BUCHSATZEL2,NVE_GENERATED
WWS_KMS_BUCHSATZEL2,PALETTENNR
WWS_KMS_BUCHSATZEL2,PALANZAHL
WWS_KMS_BUCHSATZEL2,UMRPALGEBINDE
WWS_KMS_BUCHSATZEL2,UMRPALMENGE
WWS_KMS_BUCHSATZEL2_NVE,ID
WWS_KMS_BUCHSATZEL2_NVE,DBID
WWS_KMS_BUCHSATZEL2_NVE,BUCHUNGNR
WWS_KMS_BUCHSATZEL2_NVE,BUCHUNGSPOSNR
WWS_KMS_BUCHSATZEL2_NVE,BUCHUNGLFDNR
WWS_KMS_BUCHSATZEL2_NVE,NVE
WWS_KMS_BUCHSATZEL2_NVE,TRFIELD
WWS_KMS_BUCHSATZEL2_NVE,REPL_ID
WWS_KMS_BUCHSATZEL2_NVE,REPL_DATABASE
WWS_KMS_BUCHSATZEL2_NVE,MENGE
WWS_KMS_BUCHSATZEL2_SERNR,ID
WWS_KMS_BUCHSATZEL2_SERNR,DBID
WWS_KMS_BUCHSATZEL2_SERNR,BUCHUNGNR
WWS_KMS_BUCHSATZEL2_SERNR,BUCHUNGSPOSNR
WWS_KMS_BUCHSATZEL2_SERNR,SERIENNR
WWS_KMS_BUCHSATZEL2_SERNR,TRFIELD
WWS_KMS_BUCHSATZEL2_SERNR,REPL_ID
WWS_KMS_BUCHSATZEL2_SERNR,REPL_DATABASE
WWS_KMS_BUCHSATZIN1,ID
WWS_KMS_BUCHSATZIN1,DBID
WWS_KMS_BUCHSATZIN1,BUCHUNGNR
WWS_KMS_BUCHSATZIN1,ERSTELLTAM
WWS_KMS_BUCHSATZIN1,ERSTELLTDURCH
WWS_KMS_BUCHSATZIN1,ISINWORK
WWS_KMS_BUCHSATZIN1,BEARBEITETAM
WWS_KMS_BUCHSATZIN1,TRFIELD
WWS_KMS_BUCHSATZIN1,REPL_ID
WWS_KMS_BUCHSATZIN1,REPL_DATABASE
WWS_KMS_BUCHSATZIN1,BELEGNR
WWS_KMS_BUCHSATZIN2,ID
WWS_KMS_BUCHSATZIN2,DBID
WWS_KMS_BUCHSATZIN2,BUCHUNGNR
WWS_KMS_BUCHSATZIN2,POSNR
WWS_KMS_BUCHSATZIN2,ARTIKELNR
WWS_KMS_BUCHSATZIN2,EANCODE
WWS_KMS_BUCHSATZIN2,MENGE
WWS_KMS_BUCHSATZIN2,GEBINDEMG
WWS_KMS_BUCHSATZIN2,LAGER
WWS_KMS_BUCHSATZIN2,ABTEILUNG
WWS_KMS_BUCHSATZIN2,LAGERFACH
WWS_KMS_BUCHSATZIN2,CHARGENNR
WWS_KMS_BUCHSATZIN2,TRFIELD
WWS_KMS_BUCHSATZIN2,REPL_ID
WWS_KMS_BUCHSATZIN2,REPL_DATABASE
WWS_KMS_BUCHSATZLL1,ID
WWS_KMS_BUCHSATZLL1,DBID
WWS_KMS_BUCHSATZLL1,PICKLISTNR
WWS_KMS_BUCHSATZLL1,BELEGNR
WWS_KMS_BUCHSATZLL1,LIEFSCHNR
WWS_KMS_BUCHSATZLL1,ERSTELLTAM
WWS_KMS_BUCHSATZLL1,ERSTELLTDURCH
WWS_KMS_BUCHSATZLL1,ISINWORK
WWS_KMS_BUCHSATZLL1,TRFIELD
WWS_KMS_BUCHSATZLL1,REPL_ID
WWS_KMS_BUCHSATZLL1,REPL_DATABASE
WWS_KMS_BUCHSATZLL2,ID
WWS_KMS_BUCHSATZLL2,DBID
WWS_KMS_BUCHSATZLL2,PICKLISTNR
WWS_KMS_BUCHSATZLL2,BELEGNR
WWS_KMS_BUCHSATZLL2,POSNR
WWS_KMS_BUCHSATZLL2,LFDNR
WWS_KMS_BUCHSATZLL2,MENGE
WWS_KMS_BUCHSATZLL2,GEBINDEMG
WWS_KMS_BUCHSATZLL2,LAGER
WWS_KMS_BUCHSATZLL2,ABTEILUNG
WWS_KMS_BUCHSATZLL2,LAGERFACH
WWS_KMS_BUCHSATZLL2,CHARGENNR
WWS_KMS_BUCHSATZLL2,LAGER2
WWS_KMS_BUCHSATZLL2,ABTEILUNG2
WWS_KMS_BUCHSATZLL2,LAGERFACH2
WWS_KMS_BUCHSATZLL2,CHARGENNR2
WWS_KMS_BUCHSATZLL2,NVE
WWS_KMS_BUCHSATZLL2,TRFIELD
WWS_KMS_BUCHSATZLL2,REPL_ID
WWS_KMS_BUCHSATZLL2,REPL_DATABASE
WWS_KMS_BUCHSATZVL1,ID
WWS_KMS_BUCHSATZVL1,DBID
WWS_KMS_BUCHSATZVL1,PICKLISTNR
WWS_KMS_BUCHSATZVL1,VAUFTRAGNR
WWS_KMS_BUCHSATZVL1,LIEFSCHNR
WWS_KMS_BUCHSATZVL1,ERSTELLTAM
WWS_KMS_BUCHSATZVL1,ERSTELLTDURCH
WWS_KMS_BUCHSATZVL1,TRFIELD
WWS_KMS_BUCHSATZVL1,REPL_ID
WWS_KMS_BUCHSATZVL1,REPL_DATABASE
WWS_KMS_BUCHSATZVL1,ISINWORK
WWS_KMS_BUCHSATZVL1,KUNDENNR
WWS_KMS_BUCHSATZVL1,LAGER
WWS_KMS_BUCHSATZVL2,ID
WWS_KMS_BUCHSATZVL2,DBID
WWS_KMS_BUCHSATZVL2,PICKLISTNR
WWS_KMS_BUCHSATZVL2,VAUFTRAGNR
WWS_KMS_BUCHSATZVL2,POSNR
WWS_KMS_BUCHSATZVL2,LFDNR
WWS_KMS_BUCHSATZVL2,MENGE
WWS_KMS_BUCHSATZVL2,GEBINDEMG
WWS_KMS_BUCHSATZVL2,LAGER
WWS_KMS_BUCHSATZVL2,ABTEILUNG
WWS_KMS_BUCHSATZVL2,LAGERFACH
WWS_KMS_BUCHSATZVL2,CHARGENNR
WWS_KMS_BUCHSATZVL2,TRFIELD
WWS_KMS_BUCHSATZVL2,REPL_ID
WWS_KMS_BUCHSATZVL2,REPL_DATABASE
WWS_KMS_BUCHSATZVL2,NVE
WWS_KMS_BUCHSATZVL2,LFDNRNVE
WWS_KMS_BUCHSATZVL2,KONTRAKTNR
WWS_KMS_BUCHSATZVL2,KONTRAKTPOS
WWS_KMS_BUCHSATZVL2,ARTIKELNR
WWS_KMS_BUCHSATZVL2,LIEFSCHPOSNR
WWS_KMS_BUCHSATZVL2_SERNR,ID
WWS_KMS_BUCHSATZVL2_SERNR,DBID
WWS_KMS_BUCHSATZVL2_SERNR,PICKLISTNR
WWS_KMS_BUCHSATZVL2_SERNR,VAUFTRAGNR
WWS_KMS_BUCHSATZVL2_SERNR,POSNR
WWS_KMS_BUCHSATZVL2_SERNR,LFDNR
WWS_KMS_BUCHSATZVL2_SERNR,SERIENNR
WWS_KMS_BUCHSATZVL2_SERNR,TRFIELD
WWS_KMS_BUCHSATZVL2_SERNR,REPL_ID
WWS_KMS_BUCHSATZVL2_SERNR,REPL_DATABASE
WWS_KMS_PICKLIST,ID
WWS_KMS_PICKLIST,DBID
WWS_KMS_PICKLIST,PICKLISTNR
WWS_KMS_PICKLIST,KMSDATUM
WWS_KMS_PICKLIST,KMSUHRZEIT
WWS_KMS_PICKLIST,KMSBEDIENER
WWS_KMS_PICKLIST,KMSPRIORITAET
WWS_KMS_PICKLIST,ERSTELLTAM
WWS_KMS_PICKLIST,ERSTELLTDURCH
WWS_KMS_PICKLIST,STATUS
WWS_KMS_PICKLIST,TRFIELD
WWS_KMS_PICKLIST,REPL_ID
WWS_KMS_PICKLIST,REPL_DATABASE
WWS_KMS_PICKLIST,VERSIONNR
WWS_KMS_PICKLIST,KMSAM
WWS_KMS_PICKLIST,KMSDURCH
WWS_KMS_PICKLISTLA,ID
WWS_KMS_PICKLISTLA,DBID
WWS_KMS_PICKLISTLA,PICKLISTNR
WWS_KMS_PICKLISTLA,BELEGNR
WWS_KMS_PICKLISTLA,POSNR
WWS_KMS_PICKLISTLA,ARTIKELNR
WWS_KMS_PICKLISTLA,BEZEICHN1
WWS_KMS_PICKLISTLA,BEZEICHN2
WWS_KMS_PICKLISTLA,MENGE
WWS_KMS_PICKLISTLA,EINHEIT
WWS_KMS_PICKLISTLA,EINHSCHL
WWS_KMS_PICKLISTLA,GEBINDEMG
WWS_KMS_PICKLISTLA,GEBINHALT
WWS_KMS_PICKLISTLA,GEBINDSCHL
WWS_KMS_PICKLISTLA,GEBINDEINH
WWS_KMS_PICKLISTLA,LAGER
WWS_KMS_PICKLISTLA,ABTEILUNG
WWS_KMS_PICKLISTLA,LAGERFACH
WWS_KMS_PICKLISTLA,CHARGENNR
WWS_KMS_PICKLISTLA,LAGER2
WWS_KMS_PICKLISTLA,ABTEILUNG2
WWS_KMS_PICKLISTLA,LAGERFACH2
WWS_KMS_PICKLISTLA,CHARGENNR2
WWS_KMS_PICKLISTLA,ID_LAGERAUFTRAG1
WWS_KMS_PICKLISTLA,DBID_LAGERAUFTRAG1
WWS_KMS_PICKLISTLA,ID_LAGERAUFTRAG2
WWS_KMS_PICKLISTLA,DBID_LAGERAUFTRAG2
WWS_KMS_PICKLISTLA,ID_TOURENPLAN2
WWS_KMS_PICKLISTLA,DBID_TOURENPLAN2
WWS_KMS_PICKLISTLA,TRFIELD
WWS_KMS_PICKLISTLA,REPL_ID
WWS_KMS_PICKLISTLA,REPL_DATABASE
WWS_KMS_PICKLISTVA1,ID
WWS_KMS_PICKLISTVA1,DBID
WWS_KMS_PICKLISTVA1,PICKLISTNR
WWS_KMS_PICKLISTVA1,VAUFTRAGNR
WWS_KMS_PICKLISTVA1,TRFIELD
WWS_KMS_PICKLISTVA1,REPL_ID
WWS_KMS_PICKLISTVA1,REPL_DATABASE
WWS_KMS_PICKLISTVA2,ID
WWS_KMS_PICKLISTVA2,DBID
WWS_KMS_PICKLISTVA2,PICKLISTNR
WWS_KMS_PICKLISTVA2,VAUFTRAGNR
WWS_KMS_PICKLISTVA2,POSNR
WWS_KMS_PICKLISTVA2,ARTIKELNR
WWS_KMS_PICKLISTVA2,BEZEICHN1
WWS_KMS_PICKLISTVA2,BEZEICHN2
WWS_KMS_PICKLISTVA2,MENGE
WWS_KMS_PICKLISTVA2,EINHEIT
WWS_KMS_PICKLISTVA2,EINHSCHL
WWS_KMS_PICKLISTVA2,GEBINDEMG
WWS_KMS_PICKLISTVA2,GEBINHALT
WWS_KMS_PICKLISTVA2,GEBINDSCHL
WWS_KMS_PICKLISTVA2,GEBINDEINH
WWS_KMS_PICKLISTVA2,LAGER
WWS_KMS_PICKLISTVA2,ABTEILUNG
WWS_KMS_PICKLISTVA2,LAGERFACH
WWS_KMS_PICKLISTVA2,CHARGENNR
WWS_KMS_PICKLISTVA2,TRFIELD
WWS_KMS_PICKLISTVA2,REPL_ID
WWS_KMS_PICKLISTVA2,REPL_DATABASE
WWS_KMS_PICKLISTVA2,ID_TOURENPLAN2
WWS_KMS_PICKLISTVA2,DBID_TOURENPLAN2
WWS_KMS_PICKLISTVA2,NICHTAUSGELIEFERT
WWS_KOMMISSION,LIEFSCHNR
WWS_KOMMISSION,POSNR
WWS_KOMMISSION,KUNDENNR
WWS_KOMMISSION,DATUM
WWS_KOMMISSION,ARTIKELNR
WWS_KOMMISSION,MENGE
WWS_KOMMISSION,EINHEIT
WWS_KOMMISSION,EINHPREIS
WWS_KOMMISSION,PREISEINH
WWS_KOMMISSION,LAGER
WWS_KOMMISSION,ABTEILUNG
WWS_KOMMISSION,CHARGENNR
WWS_KOMMISSION,RECHNUNGNR
WWS_KOMMISSION,DRUCK
WWS_KOMMISSION,TRFIELD
WWS_KOMMISSION,REPL_ID
WWS_KOMMISSION,REPL_DATABASE
WWS_KONTOAUSZ,DEBITORKTO
WWS_KONTOAUSZ,AUSZUGNR
WWS_KONTOAUSZ,SALDOLAUSZUG
WWS_KONTOAUSZ,DATUMLAUSZUG
WWS_KONTOAUSZ,DATUMBIS
WWS_KONTOAUSZ,DATUMDRUCK
WWS_KONTOAUSZ,FORMULAR
WWS_KONTOAUSZ,WERBETEXT
WWS_KONTOAUSZ,TRFIELD
WWS_KONTOAUSZ,REPL_ID
WWS_KONTOAUSZ,REPL_DATABASE
WWS_KONTRAKT1,KONTRAKTNR
WWS_KONTRAKT1,KONTRAKTART
WWS_KONTRAKT1,KUNDENNR
WWS_KONTRAKT1,KUNDADRNR
WWS_KONTRAKT1,KUNDNAME
WWS_KONTRAKT1,BEST_ANREDE
WWS_KONTRAKT1,BEST_BRIEFANREDE
WWS_KONTRAKT1,BESTELLER
WWS_KONTRAKT1,LIEFKONTRNR
WWS_KONTRAKT1,DATUM
WWS_KONTRAKT1,GUELTIGVON
WWS_KONTRAKT1,GUELTIGBIS
WWS_KONTRAKT1,MENGENART
WWS_KONTRAKT1,MENGE
WWS_KONTRAKT1,RESTMENGE
WWS_KONTRAKT1,EINHEIT
WWS_KONTRAKT1,TEXT
WWS_KONTRAKT1,ZUABSCHLAGNR
WWS_KONTRAKT1,ZUABBETRAG
WWS_KONTRAKT1,RABATTAKT
WWS_KONTRAKT1,BEDIENER
WWS_KONTRAKT1,VERTRETER
WWS_KONTRAKT1,KUNDWAEHRCODE
WWS_KONTRAKT1,LAGER
WWS_KONTRAKT1,SKONTO1TG
WWS_KONTRAKT1,SKONTO1PR
WWS_KONTRAKT1,SKONTO2TG
WWS_KONTRAKT1,SKONTO2PR
WWS_KONTRAKT1,NETTOTG
WWS_KONTRAKT1,DRUCKLR
WWS_KONTRAKT1,ERLEDIGT
WWS_KONTRAKT1,TRANS
WWS_KONTRAKT1,TRFIELD
WWS_KONTRAKT1,REPL_ID
WWS_KONTRAKT1,REPL_DATABASE
WWS_KONTRAKT1,LIEFADRNR
WWS_KONTRAKT1,VALUTA
WWS_KONTRAKT1,LASTSCHRIFT
WWS_KONTRAKT1,KONTRAKTBED
WWS_KONTRAKT1,PARITAET
WWS_KONTRAKT1,PAR_ID
WWS_KONTRAKT1,PAR_DBID
WWS_KONTRAKT1,KONTRAKTTYP
WWS_KONTRAKT1,KONTRAKTTYP1
WWS_KONTRAKT1,KONTRAKTTYP2
WWS_KONTRAKT1,SELEKTIONNR
WWS_KONTRAKT1,MATCHCODE1
WWS_KONTRAKT1,MATCHCODE2
WWS_KONTRAKT1,PAR_KURZ
WWS_KONTRAKT1,AUSKONTRAKTNR
WWS_KONTRAKT1,MOSTOBSTKONTRAKTNR
WWS_KONTRAKT1,UEBERSCHREITEN_ERLAUBT
WWS_KONTRAKT1,WICHTIG
WWS_KONTRAKT1,CHEFANW
WWS_KONTRAKT1,BEST_ANSPRNR
WWS_KONTRAKT2,KONTRAKTNR
WWS_KONTRAKT2,KONTRAKTART
WWS_KONTRAKT2,KUNDENNR
WWS_KONTRAKT2,POSNR
WWS_KONTRAKT2,ARTIKELNR
WWS_KONTRAKT2,BEZEICHN1
WWS_KONTRAKT2,BEZEICHN2
WWS_KONTRAKT2,MENGE
WWS_KONTRAKT2,VERKMENGE
WWS_KONTRAKT2,EINHSCHL
WWS_KONTRAKT2,EINHEIT
WWS_KONTRAKT2,PREISEINH
WWS_KONTRAKT2,EINHPREIS
WWS_KONTRAKT2,EINHPREIS2
WWS_KONTRAKT2,RABATT
WWS_KONTRAKT2,RABATTART
WWS_KONTRAKT2,WAEHRCODE
WWS_KONTRAKT2,TRANS
WWS_KONTRAKT2,TRFIELD
WWS_KONTRAKT2,REPL_ID
WWS_KONTRAKT2,REPL_DATABASE
WWS_KONTRAKT2,ZUSCHLPREIS
WWS_KONTRAKT2,FLAECHE
WWS_KONTRAKT2,LANGTEXT
WWS_KONTRAKT2,AUSKONTRAKTNR
WWS_KONTRAKT2,KONTROLLDATUM
WWS_KONTRAKT2,DRUCKREPARATURBERICHT
WWS_KONTRAKT2,REPARATURSOLLTG
WWS_KONTRAKT2,NABI
WWS_KONTRAKT2,LANGZUSAET
WWS_KONTRAKT2,ZUSCHLAGART
WWS_KONTRAKT2,ZUSCHLAG
WWS_KONTRAKT2,ZUSCHLAGBASIS
WWS_KONTRAKT2,NUTS2_ID
WWS_KONTRAKT2,NUTS2_DBID
WWS_KONTRAKT2,REFERENZTYP
WWS_KONTRAKT2,REFERENZNR
WWS_KONTRAKT2,REFERENZPOSNR
WWS_KONTRAKT2,RABATTFAEHIG
WWS_KONTRAKT3,ID
WWS_KONTRAKT3,DATABASE_ID
WWS_KONTRAKT3,KONTRAKTNR
WWS_KONTRAKT3,POSNR
WWS_KONTRAKT3,BISDATUM
WWS_KONTRAKT3,MENGE
WWS_KONTRAKT3,TRFIELD
WWS_KONTRAKT3,REPL_ID
WWS_KONTRAKT3,REPL_DATABASE
WWS_KONTRAKT3,AUSKONTRAKTNR
WWS_KONTRAKT4,ID
WWS_KONTRAKT4,DBID
WWS_KONTRAKT4,KONTRAKTNR
WWS_KONTRAKT4,POSNR
WWS_KONTRAKT4,ABDATUM
WWS_KONTRAKT4,ZUABSCHLAG
WWS_KONTRAKT4,ART
WWS_KONTRAKT4,TRFIELD
WWS_KONTRAKT4,REPL_ID
WWS_KONTRAKT4,REPL_DATABASE
WWS_KONTRAKT4,AUSKONTRAKTNR
WWS_KONTRAKT5,ID
WWS_KONTRAKT5,DBID
WWS_KONTRAKT5,KONTRAKTNR
WWS_KONTRAKT5,POSNR
WWS_KONTRAKT5,ARTIKELNR
WWS_KONTRAKT5,ABMENGE
WWS_KONTRAKT5,PREIS
WWS_KONTRAKT5,TRFIELD
WWS_KONTRAKT5,REPL_ID
WWS_KONTRAKT5,REPL_DATABASE
WWS_KONTRAKT5,AUSKONTRAKTNR
WWS_KONTRAKT6,ID
WWS_KONTRAKT6,DBID
WWS_KONTRAKT6,KONTRAKTNR
WWS_KONTRAKT6,POSNR
WWS_KONTRAKT6,ZTXT_ID
WWS_KONTRAKT6,ZTXT_DBID
WWS_KONTRAKT6,PREIS
WWS_KONTRAKT6,TRFIELD
WWS_KONTRAKT6,REPL_ID
WWS_KONTRAKT6,REPL_DATABASE
WWS_KONTRAKT6,GUELTIGAB
WWS_KONTRAKT6,AUSKONTRAKTNR
WWS_KONTRAKT_DISPO,ID
WWS_KONTRAKT_DISPO,DBID
WWS_KONTRAKT_DISPO,DISPONR
WWS_KONTRAKT_DISPO,KONTRAKTNR
WWS_KONTRAKT_DISPO,KONTRAKTPOS
WWS_KONTRAKT_DISPO,LFDNR
WWS_KONTRAKT_DISPO,WIEGESCHEINNR
WWS_KONTRAKT_DISPO,FREIGABE
WWS_KONTRAKT_DISPO,TRFIELD
WWS_KONTRAKT_DISPO,REPL_ID
WWS_KONTRAKT_DISPO,REPL_DATABASE
WWS_KONTRAKT_DISPO,LIEFERDATUM
WWS_KONTRAKT_DISPO,LIEFERUHRZEIT
WWS_KONTRAKT_DISPO,GEPLLIEFDATUM
WWS_KONTRAKT_DISPO,GEPLLIEFERUHRZEIT
WWS_KONTRAKT_DISPO,ANSPRNR
WWS_KONTRAKT_HEIRAT,ID
WWS_KONTRAKT_HEIRAT,DBID
WWS_KONTRAKT_HEIRAT,EKKONTRAKTNR
WWS_KONTRAKT_HEIRAT,EKPOSNR
WWS_KONTRAKT_HEIRAT,EKARTIKELNR
WWS_KONTRAKT_HEIRAT,MENGE
WWS_KONTRAKT_HEIRAT,VKKONTRAKTNR
WWS_KONTRAKT_HEIRAT,VKPOSNR
WWS_KONTRAKT_HEIRAT,VKARTIKELNR
WWS_KONTRAKT_HEIRAT,BEMERKUNG
WWS_KONTRAKT_HEIRAT,TRFIELD
WWS_KONTRAKT_HEIRAT,REPL_ID
WWS_KONTRAKT_HEIRAT,REPL_DATABASE
WWS_KONTRAKT_KOSTEN,ID
WWS_KONTRAKT_KOSTEN,DBID
WWS_KONTRAKT_KOSTEN,KONTRAKTNR
WWS_KONTRAKT_KOSTEN,POSNR
WWS_KONTRAKT_KOSTEN,TEXT
WWS_KONTRAKT_KOSTEN,ZUABSCHLAG
WWS_KONTRAKT_KOSTEN,ART
WWS_KONTRAKT_KOSTEN,TRFIELD
WWS_KONTRAKT_KOSTEN,REPL_ID
WWS_KONTRAKT_KOSTEN,REPL_DATABASE
WWS_KONTRAKT_KUNDEN,ID
WWS_KONTRAKT_KUNDEN,DBID
WWS_KONTRAKT_KUNDEN,KONTRAKTNR
WWS_KONTRAKT_KUNDEN,KUNDENNR
WWS_KONTRAKT_KUNDEN,TRFIELD
WWS_KONTRAKT_KUNDEN,REPL_ID
WWS_KONTRAKT_KUNDEN,REPL_DATABASE
WWS_KONTRAKT_LOESCHNR,ID
WWS_KONTRAKT_LOESCHNR,DBID
WWS_KONTRAKT_LOESCHNR,LOESCHNR
WWS_KONTRAKT_LOESCHNR,LFDNR
WWS_KONTRAKT_LOESCHNR,KONTRAKTNR
WWS_KONTRAKT_LOESCHNR,KONTRAKTPOS
WWS_KONTRAKT_LOESCHNR,STRECKENR
WWS_KONTRAKT_LOESCHNR,VORGANGNR
WWS_KONTRAKT_LOESCHNR,VORGANGPOSNR
WWS_KONTRAKT_LOESCHNR,TRFIELD
WWS_KONTRAKT_LOESCHNR,REPL_ID
WWS_KONTRAKT_LOESCHNR,REPL_DATABASE
WWS_KONTRAKT_SELEKTION,ID
WWS_KONTRAKT_SELEKTION,DBID
WWS_KONTRAKT_SELEKTION,SELEKTIONNR
WWS_KONTRAKT_SELEKTION,SELEKTION1
WWS_KONTRAKT_SELEKTION,SELEKTION2
WWS_KONTRAKT_SELEKTION,TRFIELD
WWS_KONTRAKT_SELEKTION,REPL_ID
WWS_KONTRAKT_SELEKTION,REPL_DATABASE
WWS_KONTRAKT_TYPEN1,ID
WWS_KONTRAKT_TYPEN1,DBID
WWS_KONTRAKT_TYPEN1,KONTRAKTTYP
WWS_KONTRAKT_TYPEN1,BEZEICHNUNG
WWS_KONTRAKT_TYPEN1,ZAHLBED
WWS_KONTRAKT_TYPEN1,ZAHLBED_BL
WWS_KONTRAKT_TYPEN1,ZAHLBED_GH
WWS_KONTRAKT_TYPEN1,TRFIELD
WWS_KONTRAKT_TYPEN1,REPL_ID
WWS_KONTRAKT_TYPEN1,REPL_DATABASE
WWS_KONTRAKT_TYPEN2,ID
WWS_KONTRAKT_TYPEN2,DBID
WWS_KONTRAKT_TYPEN2,KONTRAKTTYP
WWS_KONTRAKT_TYPEN2,K1_ID
WWS_KONTRAKT_TYPEN2,K1_DBID
WWS_KONTRAKT_TYPEN2,PAR_KURZ
WWS_KONTRAKT_TYPEN2,PAR_ID
WWS_KONTRAKT_TYPEN2,PAR_DBID
WWS_KONTRAKT_TYPEN2,PAR_ZUAB
WWS_KONTRAKT_TYPEN2,TRFIELD
WWS_KONTRAKT_TYPEN2,REPL_ID
WWS_KONTRAKT_TYPEN2,REPL_DATABASE
WWS_KONVERTIERUNG1,ID
WWS_KONVERTIERUNG1,DBID
WWS_KONVERTIERUNG1,DATENQUELLE
WWS_KONVERTIERUNG1,TABELLE_L3
WWS_KONVERTIERUNG1,LIEFERANT_KURZ
WWS_KONVERTIERUNG1,TRFIELD
WWS_KONVERTIERUNG1,REPL_ID
WWS_KONVERTIERUNG1,REPL_DATABASE
WWS_KONVERTIERUNG1,DATENABZEILE
WWS_KONVERTIERUNG1,LIEFERANT
WWS_KONVERTIERUNG2,ID
WWS_KONVERTIERUNG2,DBID
WWS_KONVERTIERUNG2,K_ID
WWS_KONVERTIERUNG2,K_DBID
WWS_KONVERTIERUNG2,FELDNAME_L3
WWS_KONVERTIERUNG2,FELDNAME_IMPORT
WWS_KONVERTIERUNG2,SPALTE_EXCEL
WWS_KONVERTIERUNG2,TRFIELD
WWS_KONVERTIERUNG2,REPL_ID
WWS_KONVERTIERUNG2,REPL_DATABASE
WWS_KONVERTIERUNG2,BEDINGUNG
WWS_KONVERTIERUNG2,NICHTAKTUALISIEREN
WWS_KONVERTIERUNG_LIEF,ID
WWS_KONVERTIERUNG_LIEF,DBID
WWS_KONVERTIERUNG_LIEF,LFDNR
WWS_KONVERTIERUNG_LIEF,LIEFERANT
WWS_KONVERTIERUNG_LIEF,BESCHREIBUNG
WWS_KONVERTIERUNG_LIEF,TRFIELD
WWS_KONVERTIERUNG_LIEF,REPL_ID
WWS_KONVERTIERUNG_LIEF,REPL_DATABASE
WWS_KOSTENST1,ID
WWS_KOSTENST1,DBID
WWS_KOSTENST1,KOSTENST
WWS_KOSTENST1,BESCHREIBUNG
WWS_KOSTENST1,GK_AUFSCHLAG
WWS_KOSTENST1,DRUCKRECHNUNG
WWS_KOSTENST1,FAKTUEBERGABE
WWS_KOSTENST1,MITMWST
WWS_KOSTENST1,TRFIELD
WWS_KOSTENST1,REPL_ID
WWS_KOSTENST1,REPL_DATABASE
WWS_KOSTENST1,SPERRE
WWS_KS_ABSCHLAG,ID
WWS_KS_ABSCHLAG,DBID
WWS_KS_ABSCHLAG,EV
WWS_KS_ABSCHLAG,STRECKENR
WWS_KS_ABSCHLAG,LIEFSCHNR
WWS_KS_ABSCHLAG,DATUM
WWS_KS_ABSCHLAG,KUNDENNR
WWS_KS_ABSCHLAG,RECHNUNGNR
WWS_KS_ABSCHLAG,MENGE
WWS_KS_ABSCHLAG,EINHPREIS
WWS_KS_ABSCHLAG,PREISEINH
WWS_KS_ABSCHLAG,ARPROZ
WWS_KS_ABSCHLAG,ARBETRAG
WWS_KS_ABSCHLAG,ZAHLUNGPROZ
WWS_KS_ABSCHLAG,ZAHLUNGBETRAG
WWS_KS_ABSCHLAG,MWSTPROZ
WWS_KS_ABSCHLAG,TRFIELD
WWS_KS_ABSCHLAG,REPL_ID
WWS_KS_ABSCHLAG,REPL_DATABASE
WWS_KS_ABSCHLAG,ARTIKELNR
WWS_KS_ABSCHLAG,STEUERSCHL
WWS_KS_ABSCHLAG,KONTONR
WWS_KS_ABSCHLAG,KOSTENST
WWS_KS_ABSCHLAG,POSNR
WWS_KS_ABSCHLAG,NETTOBETRAGFR
WWS_KS_ANSPRECHPARTNER,ID
WWS_KS_ANSPRECHPARTNER,DBID
